drug_internal_id,drug_id,drug_name,warning_type,warning_class,warning_description,efo_id,efo_term,warning_year,warning_country
78364,CHEMBL53292,ISOXICAM,Withdrawn,dermatological toxicity,Stevens Johnson Syndrome; Toxic Epidermal Necrolysis,EFO:0004276,Stevens-Johnson syndrome,1983.0,Worldwide
78364,CHEMBL53292,ISOXICAM,Withdrawn,dermatological toxicity,"severe skin reactions, some of which were fatal",EFO:0020927,skin reaction,1983.0,Worldwide
82895,CHEMBL53418,DANTHRON,Withdrawn,carcinogenicity,Carcinogenicity,EFO:0011046,carcinogenicity,1988.0,United States; Canada; Singapore
82895,CHEMBL53418,DANTHRON,Withdrawn,carcinogenicity,Potential carcinogenicity,EFO:0011046,carcinogenicity,1988.0,United States; Canada; Singapore
82895,CHEMBL53418,DANTHRON,Withdrawn,carcinogenicity,May have a carcinogenic potential,EFO:0011046,carcinogenicity,1988.0,United States; Canada; Singapore
543171,CHEMBL535650,MEFLOQUINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
564219,CHEMBL538943,VINORELBINE TARTRATE,Black Box Warning,hematological toxicity,,,,,United States
564219,CHEMBL538943,VINORELBINE TARTRATE,Black Box Warning,infectious disease,,,,,United States
298316,CHEMBL539423,SPARSENTAN,Black Box Warning,teratogenicity,,,,,United States
298316,CHEMBL539423,SPARSENTAN,Black Box Warning,hepatotoxicity,,,,,United States
551160,CHEMBL539770,TERODILINE HYDROCHLORIDE,Withdrawn,cardiotoxicity,Ventricular Tachycardia and Arrhythmia,EFO:0005306,ventricular tachycardia,1991.0,Worldwide
551160,CHEMBL539770,TERODILINE HYDROCHLORIDE,Withdrawn,cardiotoxicity,Ventricular Tachycardia and Arrhythmia,HP:0004308,Ventricular arrhythmia,1991.0,Worldwide
3859,CHEMBL54,HALOPERIDOL,Black Box Warning,psychiatric toxicity,,,,,United States
3859,CHEMBL54,HALOPERIDOL,Black Box Warning,,,,,,United States
3859,CHEMBL54,HALOPERIDOL,Black Box Warning,respiratory toxicity,,,,,United States
83245,CHEMBL54349,ALPIDEM,Withdrawn,hepatotoxicity,Hepatitis,EFO:0004228,drug-induced liver injury,1993.0,France
83245,CHEMBL54349,ALPIDEM,Withdrawn,hepatotoxicity,Hepatitis,HP:0012115,Hepatitis,1993.0,France
83245,CHEMBL54349,ALPIDEM,Withdrawn,hepatotoxicity,Hepatitis,EFO:0011052,hepatotoxicity,1993.0,France
13928,CHEMBL547,ISOTRETINOIN,Black Box Warning,teratogenicity,,,,,United States
2882636,CHEMBL5483015,ARSENIC TRIOXIDE,Black Box Warning,carcinogenicity,,,,,United States
2882636,CHEMBL5483015,ARSENIC TRIOXIDE,Black Box Warning,cardiotoxicity,,,,,United States
84633,CHEMBL54976,TRYPTOPHAN,Withdrawn,musculoskeletal toxicity,eosinophilia-myalgia syndrome,EFO:1001316,Eosinophilia-Myalgia Syndrome,1989.0,Germany; United Kingdom; Japan; Oman
84633,CHEMBL54976,TRYPTOPHAN,Withdrawn,hematological toxicity,eosinophilia-myalgia syndrome,EFO:1001316,Eosinophilia-Myalgia Syndrome,1989.0,Germany; United Kingdom; Japan; Oman
84633,CHEMBL54976,TRYPTOPHAN,Withdrawn,hematological toxicity,Eosinophilic Myalgia Syndrome,EFO:1001316,Eosinophilia-Myalgia Syndrome,1989.0,Germany; United Kingdom; Japan; Oman
84633,CHEMBL54976,TRYPTOPHAN,Withdrawn,musculoskeletal toxicity,Eosinophilic Myalgia Syndrome,EFO:1001316,Eosinophilia-Myalgia Syndrome,1989.0,Germany; United Kingdom; Japan; Oman
564990,CHEMBL550348,DEFERASIROX,Black Box Warning,gastrointestinal toxicity,,,,,United States
564990,CHEMBL550348,DEFERASIROX,Black Box Warning,nephrotoxicity,,,,,United States
564990,CHEMBL550348,DEFERASIROX,Black Box Warning,hepatotoxicity,,,,,United States
564990,CHEMBL550348,DEFERASIROX,Black Box Warning,vascular toxicity,,,,,United States
564990,CHEMBL550348,DEFERASIROX,Black Box Warning,metabolic toxicity,,,,,United States
563451,CHEMBL550495,METHYLENE BLUE,Black Box Warning,,,,,,United States
16308,CHEMBL563,FLURBIPROFEN,Black Box Warning,cardiotoxicity,,,,,United States
16308,CHEMBL563,FLURBIPROFEN,Black Box Warning,gastrointestinal toxicity,,,,,United States
16308,CHEMBL563,FLURBIPROFEN,Black Box Warning,neurotoxicity,,,,,United States
85553,CHEMBL56367,NIMESULIDE,Withdrawn,,Adverse health effects,EFO:0009658,adverse effect,2005.0,Nigeria; Bhutan; Ireland
85553,CHEMBL56367,NIMESULIDE,Withdrawn,hepatotoxicity,Hepatoxicity and neonatal renal failure,EFO:0004228,drug-induced liver injury,2005.0,Nigeria; Bhutan; Ireland
85553,CHEMBL56367,NIMESULIDE,Withdrawn,hepatotoxicity,Hepatoxicity and neonatal renal failure,EFO:0011052,hepatotoxicity,2005.0,Nigeria; Bhutan; Ireland
85553,CHEMBL56367,NIMESULIDE,Withdrawn,hepatotoxicity,Liver damage,EFO:0004228,drug-induced liver injury,2005.0,Nigeria; Bhutan; Ireland
85553,CHEMBL56367,NIMESULIDE,Withdrawn,nephrotoxicity,Hepatoxicity and neonatal renal failure,EFO:1002048,kidney failure,2005.0,Nigeria; Bhutan; Ireland
85553,CHEMBL56367,NIMESULIDE,Withdrawn,hepatotoxicity,Liver damage,EFO:0011052,hepatotoxicity,2005.0,Nigeria; Bhutan; Ireland
16415,CHEMBL565,CLOFIBRATE,Withdrawn,vascular toxicity,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",HP:0001907,Thromboembolism,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,carcinogenicity,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",EFO:0011046,carcinogenicity,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",MONDO:0002155,cholecystitis,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,,Increased mortality associated with use,PATO:0001422,dead,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,cardiotoxicity,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",EFO:0004269,cardiac arrhythmia,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",EFO:0004210,gallstones,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,cardiotoxicity,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",NCIT:C51221,Angina,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",NCIT:C50495,Claudication,1979.0,Israel; Norway; Bangladesh
16415,CHEMBL565,CLOFIBRATE,Withdrawn,,"Increases the incidence of gallstones and cholecystitis, drug-induced cardiac arrhythmias, cardiomegaly, angina, claudication and thromboembolic phenomena. It also enhances the effects and toxicity of other acidic drugs and it is implicated in the incidence of various tumours",EFO:0009878,drug interaction,1979.0,Israel; Norway; Bangladesh
574221,CHEMBL566315,OBETICHOLIC ACID,Black Box Warning,,,,,,United States
574221,CHEMBL566315,OBETICHOLIC ACID,Withdrawn,,benefits are no longer considered to outweigh its risks,,,2024.0,European Union
16505,CHEMBL567,PERPHENAZINE,Black Box Warning,psychiatric toxicity,,,,,United States
16505,CHEMBL567,PERPHENAZINE,Black Box Warning,,,,,,United States
16506,CHEMBL568,OXAZEPAM,Black Box Warning,,,,,,United States
16506,CHEMBL568,OXAZEPAM,Black Box Warning,misuse,,,,,United States
4345,CHEMBL57,NEVIRAPINE,Black Box Warning,immune system toxicity,,,,,United States
4345,CHEMBL57,NEVIRAPINE,Black Box Warning,hepatotoxicity,,,,,United States
4345,CHEMBL57,NEVIRAPINE,Black Box Warning,dermatological toxicity,,,,,United States
16591,CHEMBL571,KETOPROFEN,Black Box Warning,cardiotoxicity,,,,,United States
16591,CHEMBL571,KETOPROFEN,Black Box Warning,gastrointestinal toxicity,,,,,United States
16591,CHEMBL571,KETOPROFEN,Black Box Warning,neurotoxicity,,,,,United States
581798,CHEMBL576127,FENSPIRIDE,Withdrawn,cardiotoxicity,Heart rhythm problems. This included cases of QT prolongation and torsades de pointes (abnormalities of the heart’s electrical activity that may lead to heart rhythm disturbances).,EFO:0005307,torsades de pointes,2019.0,European Union
581798,CHEMBL576127,FENSPIRIDE,Withdrawn,cardiotoxicity,Heart rhythm problems. This included cases of QT prolongation and torsades de pointes (abnormalities of the heart’s electrical activity that may lead to heart rhythm disturbances).,HP:0001657,Prolonged QT interval,2019.0,European Union
574539,CHEMBL578767,FLUMEXADOL,Withdrawn,,benefit/risk ratio for these products is negative,,,1992.0,Germany
16959,CHEMBL580,LORAZEPAM,Black Box Warning,,,,,,United States
16959,CHEMBL580,LORAZEPAM,Black Box Warning,misuse,,,,,United States
17411,CHEMBL585,TRIAMTERENE,Black Box Warning,metabolic toxicity,,,,,United States
19915,CHEMBL596,FENTANYL,Black Box Warning,respiratory toxicity,,,,,United States
19915,CHEMBL596,FENTANYL,Black Box Warning,misuse,,,,,United States
20496,CHEMBL599,MELOXICAM,Black Box Warning,gastrointestinal toxicity,,,,,United States
20496,CHEMBL599,MELOXICAM,Black Box Warning,cardiotoxicity,,,,,United States
20496,CHEMBL599,MELOXICAM,Black Box Warning,neurotoxicity,,,,,United States
173,CHEMBL6,INDOMETHACIN,Black Box Warning,neurotoxicity,,,,,United States
173,CHEMBL6,INDOMETHACIN,Black Box Warning,gastrointestinal toxicity,,,,,United States
173,CHEMBL6,INDOMETHACIN,Black Box Warning,cardiotoxicity,,,,,United States
21845,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
21845,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
21845,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,Black Box Warning,musculoskeletal toxicity,,,,,United States
21845,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,Black Box Warning,dermatological toxicity,,,,,United States
22391,CHEMBL606,MISOPROSTOL,Black Box Warning,teratogenicity,,,,,United States
22391,CHEMBL606,MISOPROSTOL,Black Box Warning,cardiotoxicity,,,,,United States
22391,CHEMBL606,MISOPROSTOL,Black Box Warning,hematological toxicity,,,,,United States
3283075,CHEMBL6067484,GENTAMICIN SULFATE,Black Box Warning,neurotoxicity,,,,,United States
3283075,CHEMBL6067484,GENTAMICIN SULFATE,Black Box Warning,nephrotoxicity,,,,,United States
3283075,CHEMBL6067484,GENTAMICIN SULFATE,Black Box Warning,teratogenicity,,,,,United States
3283075,CHEMBL6067484,GENTAMICIN SULFATE,Black Box Warning,,,,,,United States
3283084,CHEMBL6067493,BLEOMYCIN SULFATE,Black Box Warning,respiratory toxicity,,,,,United States
3283819,CHEMBL6068328,ELTROMBOPAG CHOLINE,Black Box Warning,,,,,,United States
3283886,CHEMBL6068395,REVUMENIB CITRATE,Black Box Warning,,,,,,United States
22641,CHEMBL608,PROBUCOL,Withdrawn,metabolic toxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,EFO:0004612,high density lipoprotein cholesterol measurement,1995.0,United States
22641,CHEMBL608,PROBUCOL,Withdrawn,cardiotoxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,HP:0001657,Prolonged QT interval,1995.0,United States
22641,CHEMBL608,PROBUCOL,Withdrawn,cardiotoxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,HP:0004308,Ventricular arrhythmia,1995.0,United States
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,risk of serious haemorrhagic strokes,EFO:0020921,hemorrhagic stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,Haemorrhagic stroke. Severe high blood pressure.,EFO:0020921,hemorrhagic stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,vascular toxicity,Haemorrhagic stroke. Severe high blood pressure.,EFO:0000537,hypertension,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,cardiotoxicity,Associated with strokes.,EFO:0000712,stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,Associated with strokes.,EFO:0000712,stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,Risk of hemorrhagic stroke,EFO:0020921,hemorrhagic stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,vascular toxicity,"hypertensive episodes in susceptible individuals, particularly when taken together with coffee, alcohol, antihistamines or neuroleptics",EFO:0000537,hypertension,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,Risk of haemorrhagic stroke,EFO:0020921,hemorrhagic stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,neurotoxicity,potential of these products to induce several adverse reactions including cerebral haemorrhage,ZP:0000527,"brain hemorrhagic, abnormal",1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
94091,CHEMBL61006,PHENYLPROPANOLAMINE,Withdrawn,vascular toxicity,"hypertensive episodes in susceptible individuals, particularly when taken together with coffee, alcohol, antihistamines or neuroleptics",EFO:0009878,drug interaction,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
23199,CHEMBL612,DEXTROAMPHETAMINE,Black Box Warning,neurotoxicity,,,,,United States
23199,CHEMBL612,DEXTROAMPHETAMINE,Black Box Warning,misuse,,,,,United States
93930,CHEMBL62193,SULFADIMETHOXINE,Withdrawn,dermatological toxicity,Stevens-Johnson syndrome and fatalities,EFO:0004276,Stevens-Johnson syndrome,1966.0,United States
93930,CHEMBL62193,SULFADIMETHOXINE,Withdrawn,,Stevens-Johnson syndrome and fatalities,PATO:0001422,dead,1966.0,United States
26431,CHEMBL622,ETODOLAC,Black Box Warning,cardiotoxicity,,,,,United States
26431,CHEMBL622,ETODOLAC,Black Box Warning,gastrointestinal toxicity,,,,,United States
26431,CHEMBL622,ETODOLAC,Black Box Warning,neurotoxicity,,,,,United States
26465,CHEMBL623,NEFAZODONE,Withdrawn,hepatotoxicity,acute hepatic failure,EFO:0004228,drug-induced liver injury,2003.0,Canada; Spain; Turkey
26465,CHEMBL623,NEFAZODONE,Withdrawn,hepatotoxicity,life-threatening hepatotoxicity,EFO:0011052,hepatotoxicity,2003.0,Canada; Spain; Turkey
26465,CHEMBL623,NEFAZODONE,Withdrawn,hepatotoxicity,acute hepatic failure,HP:0001399,Hepatic failure,2003.0,Canada; Spain; Turkey
27278,CHEMBL637,VENLAFAXINE,Black Box Warning,psychiatric toxicity,,,,,United States
104250,CHEMBL63857,PHENOLPHTHALEIN,Withdrawn,carcinogenicity,May cause cancer,EFO:0011046,carcinogenicity,1997.0,Oman; Canada; Saudi Arabia
104250,CHEMBL63857,PHENOLPHTHALEIN,Withdrawn,carcinogenicity,May cause cancer; Potential risk of carcinogenicity,EFO:0011046,carcinogenicity,1997.0,Oman; Canada; Saudi Arabia
4941,CHEMBL64,ISONIAZID,Black Box Warning,hepatotoxicity,,,,,United States
4941,CHEMBL64,ISONIAZID,Black Box Warning,gastrointestinal toxicity,,,,,United States
573,CHEMBL6437,MIANSERIN,Withdrawn,,adverse effects,EFO:0009658,adverse effect,1986.0,Oman
97867,CHEMBL64391,ITRACONAZOLE,Black Box Warning,cardiotoxicity,,,,,United States
27419,CHEMBL646,TRIAZOLAM,Black Box Warning,,,,,,United States
27419,CHEMBL646,TRIAZOLAM,Black Box Warning,misuse,,,,,United States
27419,CHEMBL646,TRIAZOLAM,Withdrawn,neurotoxicity,Psychiatric reaction and amnesia,EFO:1001454,amnesia,1982.0,France; United Kingdom; Argentina; Finland; Netherlands
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,Psychiatric reaction and amnesia,MONDO:0002009,major depressive disorder,1982.0,France; United Kingdom; Argentina; Finland; Netherlands
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,"serious psychiatric adverse effects, including memory disturbances, anxiety, depression and agressivity",EFO:0003015,aggressive behavior,1982.0,Norway
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,"serious psychiatric adverse effects, including memory disturbances, anxiety, depression and agressivity",MONDO:0002009,major depressive disorder,1982.0,Norway
27419,CHEMBL646,TRIAZOLAM,Withdrawn,neurotoxicity,"psychiatric adverse effects, particularly loss of memory and depression",EFO:1001454,amnesia,1982.0,France; United Kingdom; Argentina; Finland; Netherlands
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,"serious psychiatric adverse effects, including memory disturbances, anxiety, depression and agressivity",EFO:0001072,memory impairment,1982.0,Norway
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,"psychiatric adverse effects, particularly loss of memory and depression",MONDO:0002009,major depressive disorder,1982.0,France; United Kingdom; Argentina; Finland; Netherlands
27419,CHEMBL646,TRIAZOLAM,Withdrawn,,harmful,,,1982.0,Mauritius
27419,CHEMBL646,TRIAZOLAM,Withdrawn,psychiatric toxicity,"serious psychiatric adverse effects, including memory disturbances, anxiety, depression and agressivity",EFO:0005230,anxiety,1982.0,Norway
1256,CHEMBL6466,COUMARIN,Withdrawn,hepatotoxicity,Hepatic adverse effects,EFO:0004228,drug-induced liver injury,1996.0,France
1256,CHEMBL6466,COUMARIN,Withdrawn,hepatotoxicity,Hepatic adverse effects,EFO:0011052,hepatotoxicity,1996.0,France
