drug_internal_id,drug_id,drug_name,mechanism_id,mechanism_of_action,action_type,target_internal_id,target_id,target_name,direct_interaction,molecular_mechanism,disease_efficacy,mechanism_comment,selectivity_comment
2197918,CHEMBL3990047,OZENOXACIN,7257,DNA topoisomerase IV inhibitor,INHIBITOR,117305.0,CHEMBL3991503,DNA topoisomerase IV,1,1,1,,
2198936,CHEMBL3991065,ATOGEPANT,8414,Calcitonin gene-related peptide type 1 receptor antagonist,ANTAGONIST,19904.0,CHEMBL3798,Calcitonin gene-related peptide type 1 receptor,1,1,1,,
146,CHEMBL4,OFLOXACIN,1899,Bacterial DNA gyrase inhibitor,INHIBITOR,105577.0,CHEMBL2311224,Bacterial DNA gyrase,1,1,1,,
418415,CHEMBL400599,BENFLUOREX,6207,Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor,INHIBITOR,12920.0,CHEMBL2782,Sterol O-acyltransferase 1,1,1,1,"Benfluorex and its metabolite have a great affinity for hydrophobic domains such us lipid bilayers. Both compounds can be incorporated into cellular membranes and modify their physical and biological properties. As a consequence they inhibit the activity of several membrane-bound enzymes involved with lipid metabolism: Acyl Coenzyme A: cholesterol-acyltransferase , phosphatidate phosphohydrolase and diacylglycerol acyltransferase. Some in vitro experiments focusing on carbohydrate metabolism have suggested that the antihyperglycemicactivity of benfluorex results from a postinsulin binding effect(s).",High afﬁnity to 5-HT2B receptors (TID: 227 /  UniProt ID: P41595) with agonist properties on these receptors. This mechanism is responsible for the induce valvular heart disease caused by benfluorex.
424824,CHEMBL404108,LUMIRACOXIB,6258,Cyclooxygenase-2 inhibitor,INHIBITOR,126.0,CHEMBL230,Prostaglandin G/H synthase 2,1,1,1,"Cyclooxygenase 2 (COX2) is involved in the production of prostaglandins, in response to injury or certain diseases. These prostaglandins cause pain, swelling and inflammation. When COX2 is inhibited the production of these prostaglandins is blocked, and that relieves pain and inflammation.",It has the highest COX-2 selectivity of any NSAID.
436875,CHEMBL404271,ACARBOSE,841,Pancreatic alpha-amylase inhibitor,INHIBITOR,10705.0,CHEMBL2045,Pancreatic alpha-amylase,1,1,1,Competitive reversible inhibitor,
436875,CHEMBL404271,ACARBOSE,873,Maltase-glucoamylase inhibitor,INHIBITOR,1.0,CHEMBL2074,Maltase-glucoamylase,1,1,1,,
418491,CHEMBL404849,SULOCTIDIL,6306,Voltage-gated calcium channel blocker,BLOCKER,105734.0,CHEMBL2363032,Voltage-gated calcium channel,1,1,1,Suloctidil is a molecule with calcium antagonist properties and anti-ionophoretic effect. The stimulatory effect of suloctidil on the release of the platelet inhibitor PGI2 from the vascular endothelium might contribute to the known antiplatelet and antithrombotic activity of this drug. Suloctidil acts to inhibit serum TxB2 generation.,
543,CHEMBL405,AMPHETAMINE,687,Dopamine transporter releasing agent,RELEASING AGENT,155.0,CHEMBL238,Sodium-dependent dopamine transporter,1,1,1,,
543,CHEMBL405,AMPHETAMINE,902,Norepinephrine transporter releasing agent,RELEASING AGENT,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
431806,CHEMBL405110,METHYLENE BLUE ANHYDROUS,9914,Soluble guanylate cyclase inhibitor,INHIBITOR,105048.0,CHEMBL2111348,Soluble guanylate cyclase,1,1,1,,
619,CHEMBL406,INDAPAMIDE,342,Thiazide-sensitive sodium-chloride cotransporter inhibitor,INHIBITOR,151.0,CHEMBL1876,Solute carrier family 12 member 3,1,1,1,,
442077,CHEMBL406393,DEOXYCHOLIC ACID,2353,Cell membrane disrupting agent,DISRUPTING AGENT,109551.0,CHEMBL3390826,Cell membrane,1,1,1,,
2205527,CHEMBL4065616,REMDESIVIR,7481,RNA-directed RNA polymerase L inhibitor,INHIBITOR,118697.0,CHEMBL4303062,RNA-directed RNA polymerase L,1,1,1,Remdesivir is intracellularly converted to the pharmacologically active ingredient GS-443902 which competes with adenosine triphosphate (ATP) and is incorporated into viral RNA causing delayed chain termination.,"Broad spectrum activity against filoviruses (eg, EBOV, MARV), CoVs (eg, SARS-CoV, MERS-CoV), and paramyxoviruses (eg, respiratory syncytial virus [RSV], Nipah virus [NiV], and Hendra virus). Inhibits RNA-dependent RNA polymerase from MERS-CoV."
2205527,CHEMBL4065616,REMDESIVIR,7689,Replicase polyprotein 1ab inhibitor,INHIBITOR,119301.0,CHEMBL4523582,Replicase polyprotein 1ab,1,1,1,Remdesivir is intracellularly converted to the pharmacologically active ingredient GS-443902 which competes with adenosine triphosphate (ATP) and is incorporated into viral RNA causing delayed chain termination.,"Broad spectrum activity against filoviruses (eg, EBOV, MARV), CoVs (eg, SARS-CoV, MERS-CoV), and paramyxoviruses (eg, respiratory syncytial virus [RSV], Nipah virus [NiV], and Hendra virus). Inhibits RNA-dependent RNA polymerase from MERS-CoV. Weak inhibitor of mammalian DNA and RNA polymerases."
2206847,CHEMBL4066936,VERICIGUAT,7988,Soluble guanylate cyclase activator,ACTIVATOR,105048.0,CHEMBL2111348,Soluble guanylate cyclase,1,1,1,,
635,CHEMBL407,FLUMAZENIL,1588,GABA-A receptor; anion channel allosteric antagonist,ALLOSTERIC ANTAGONIST,104688.0,CHEMBL2093872,GABA-A receptor; anion channel,1,1,1,Antagonist at benzodiazepine site to treat overdose,
2211072,CHEMBL4071161,TIRABRUTINIB,4297,Tyrosine-protein kinase BTK inhibitor,INHIBITOR,100097.0,CHEMBL5251,Tyrosine-protein kinase BTK,1,1,1,,
666,CHEMBL408,TROGLITAZONE,424,Peroxisome proliferator-activated receptor gamma agonist,AGONIST,133.0,CHEMBL235,Peroxisome proliferator-activated receptor gamma,1,1,1,,
2224030,CHEMBL4084119,LIRAGLUTIDE,59,Glucagon-like peptide 1 receptor agonist,AGONIST,11758.0,CHEMBL1784,Glucagon-like peptide 1 receptor,1,1,1,,
435188,CHEMBL408513,BELINOSTAT,2279,Histone deacetylase inhibitor,INHIBITOR,104681.0,CHEMBL2093865,Histone deacetylase,1,1,1,,
2225368,CHEMBL4085457,RITLECITINIB,7430,Tyrosine-protein kinase JAK3 inhibitor,INHIBITOR,10849.0,CHEMBL2148,Tyrosine-protein kinase JAK3,1,1,1,,
2225368,CHEMBL4085457,RITLECITINIB,7431,TEC family kinase inhibitor,INHIBITOR,118691.0,CHEMBL4296642,TEC family kinase,1,1,1,,
717,CHEMBL409,BICALUTAMIDE,1320,Androgen Receptor antagonist,ANTAGONIST,56.0,CHEMBL1871,Androgen receptor,1,1,1,,
2241718,CHEMBL4101807,VOXELOTOR,7443,Hemoglobin HbA positive modulator,POSITIVE MODULATOR,104753.0,CHEMBL2095168,Hemoglobin HbA,1,1,1,"Haemoglobin A is an oxygen-transporting metalloprotein complex in blood (composed of two alpha and two beta subunits). 
In sickle cell disease, a single mutation is found in the beta subunit and the and this form of the protein complex is referred to as Haemoglobin S. 
Haemoglobin S forms an abnormal cell shape (sickles) and polymerises in the absence of oxygen.
Voxelotor binds Haemoglobin S and increases the oxygen affinity of Haemoglobin S which reduces sickling, Voxelotor inhibits HbS polymerisation.",
2245541,CHEMBL4105630,ZURANOLONE,9277,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,104688.0,CHEMBL2093872,GABA-A receptor; anion channel,1,1,1,,
860,CHEMBL411,DIETHYLSTILBESTROL,867,Estrogen receptor alpha agonist,AGONIST,19.0,CHEMBL206,Estrogen receptor,1,1,1,,
2252482,CHEMBL4113131,ENSARTINIB,4415,ALK tyrosine kinase receptor inhibitor,INHIBITOR,100417.0,CHEMBL4247,ALK tyrosine kinase receptor,1,1,1,,
923,CHEMBL413,SIROLIMUS,383,FK506-binding protein 1A inhibitor,INHIBITOR,80.0,CHEMBL1902,Peptidyl-prolyl cis-trans isomerase FKBP1A,1,1,1,,
61945,CHEMBL41355,EZOGABINE,9051,KCNQ (Kv7) potassium channel opener,OPENER,105758.0,CHEMBL2363063,KCNQ (Kv7) potassium channel,1,1,1,,
390990,CHEMBL414357,EXENATIDE,60,Glucagon-like peptide 1 receptor agonist,AGONIST,11758.0,CHEMBL1784,Glucagon-like peptide 1 receptor,1,1,1,,
243124,CHEMBL414804,OXALIPLATIN,1853,DNA inhibitor,INHIBITOR,105574.0,CHEMBL2311221,DNA,1,1,1,,
1063,CHEMBL416,METHOXSALEN,1862,DNA inhibitor,INHIBITOR,105574.0,CHEMBL2311221,DNA,1,1,1,,
6706,CHEMBL416146,ETORICOXIB,5689,Cyclooxygenase-2 inhibitor,INHIBITOR,126.0,CHEMBL230,Prostaglandin G/H synthase 2,1,1,1,,Selectively inhibits COX-2 (IC(50) = 1.1 +/- 0.1microM) compared with COX-1 IC(50)=116 +/- 8 microM.
2267090,CHEMBL4164059,PITOLISANT HYDROCHLORIDE,7459,Histamine H3 receptor inverse agonist,INVERSE AGONIST,10280.0,CHEMBL264,Histamine H3 receptor,1,1,1,Therapeutic effect unclear. Possibly mediated by activity against the Histamine H3 receptor which enhances histaminergic neuron activity linked to wakefulness. ,"High affinity for Histamine H3 receptors (Ki = 1nM) with minimal binding at other histamine receptors (H1, H2, or H4 receptors; Ki >10 μM)."
2276425,CHEMBL4173394,BRILLIANT BLUE G,8896,Membrane staining aid in ophthalmic surgery,,,,,1,1,1,"Aid in ophthalmic surgery. Selectively stains the internal limiting membrane (ILM) but not the epiretinal membrane nor the retina, making it easier to visualize the membrane for removal.",
176014,CHEMBL418995,AMINEPTINE,6198,Dopamine D1 and D2 receptor antagonist,ANTAGONIST,105040.0,CHEMBL2111341,Dopamine D1 and D2 receptor,1,1,1,"Amineptine is a selective inhibitor of dopamine reuptake and its effects are selectively exerted on the mesolimbocortical system, resulting in reactivation of this system.",
189204,CHEMBL419213,LISINOPRIL,116,Angiotensin-converting enzyme inhibitor,INHIBITOR,69.0,CHEMBL1808,Angiotensin-converting enzyme,1,1,1,,
2261,CHEMBL42,CLOZAPINE,579,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,107.0,CHEMBL224,5-hydroxytryptamine receptor 2A,1,1,1,,
2261,CHEMBL42,CLOZAPINE,2007,Dopamine D2 receptor antagonist,ANTAGONIST,72.0,CHEMBL217,D(2) dopamine receptor,1,1,1,,
2282945,CHEMBL4204794,AVAPRITINIB,7482,Stem cell growth factor receptor inhibitor,INHIBITOR,238.0,CHEMBL1936,Mast/stem cell growth factor receptor Kit,1,1,1,"Receptor tyrosine kinases have a role in cell proliferation and are targeted by cancer chemotherapy. Avapritinib inhibits autophosphorylation in KIT D816V and PDGFRA D842V mutants (IC50 of 4 nM and 30 nM, respectively) in vitro and was active in a mouse xenograft model.","Active against PDGFRA and PDGFRA D842 and multiple KIT exon 11, 11/17 and 17 mutants (IC50s < 25 nM). Other potential targets: wild-type KIT, PDGFRB, CSFR1."
2282945,CHEMBL4204794,AVAPRITINIB,7483,Platelet-derived growth factor receptor alpha inhibitor,INHIBITOR,12627.0,CHEMBL2007,Platelet-derived growth factor receptor alpha,1,1,1,"Receptor tyrosine kinases have a role in cell proliferation and are targeted by cancer chemotherapy. Avapritinib inhibits autophosphorylation in KIT D816V and PDGFRA D842V mutants (IC50 of 4 nM and 30 nM, respectively) in vitro and was active in a mouse xenograft model.","Active against PDGFRA and PDGFRA D842 and multiple KIT exon 11, 11/17 and 17 mutants (IC50s < 25 nM). Other potential targets: wild-type KIT, PDGFRB, CSFR1."
129399,CHEMBL420762,MOZAVAPTAN,7558,Vasopressin V2 receptor antagonist,ANTAGONIST,112.0,CHEMBL1790,Vasopressin V2 receptor,1,1,1,,Increased affinity for the V2 over V1a receptor.
2286380,CHEMBL4208229,ASCIMINIB,4093,Tyrosine-protein kinase ABL inhibitor,INHIBITOR,8.0,CHEMBL1862,Tyrosine-protein kinase ABL1,1,1,1,"ABL001 binds to a pocket on the BCR-ABL kinase domain that is normally occupied by the myristoylated N-terminus of ABL1 (""ABL001, a potent allosteric inhibitor of BCR-ABL, prevents emergence of resistant disease when administered in combination with nilotinib in an in vivo murine model of chronic myeloid leukemia"". Blood. 2014;124(21) [abstract 398])",
2287105,CHEMBL4208954,AMIKACIN SULFATE,1752,Bacterial 70S ribosome inhibitor,INHIBITOR,105830.0,CHEMBL2363135,Bacterial 70S ribosome,1,1,1,,
1223,CHEMBL421,SULFASALAZINE,272,Arachidonate 5-lipoxygenase inhibitor,INHIBITOR,55.0,CHEMBL215,Polyunsaturated fatty acid 5-lipoxygenase,1,1,1,,
1223,CHEMBL421,SULFASALAZINE,1179,Cyclooxygenase inhibitor,INHIBITOR,104725.0,CHEMBL2094253,Cyclooxygenase,1,1,1,,
2294618,CHEMBL4216467,RIPRETINIB,7607,Stem cell growth factor receptor inhibitor,INHIBITOR,238.0,CHEMBL1936,Mast/stem cell growth factor receptor Kit,1,1,1,,"Active against wild type, primary, and secondary mutations. Also inhibits PDGFRB, TIE2, VEGFR2, and BRAF in vitro. "
2294618,CHEMBL4216467,RIPRETINIB,7656,Platelet-derived growth factor receptor alpha inhibitor,INHIBITOR,12627.0,CHEMBL2007,Platelet-derived growth factor receptor alpha,1,1,1,,"Active against wild type, primary, and secondary mutations. Also inhibits PDGFRB, TIE2, VEGFR2, and BRAF in vitro. "
2315431,CHEMBL4250860,DANICOPAN,8512,Complement factor D inhibitor,INHIBITOR,105346.0,CHEMBL2176771,Complement factor D,1,1,1,,
324544,CHEMBL426084,SAMIDORPHAN,4940,Mu opioid receptor antagonist,ANTAGONIST,129.0,CHEMBL233,Mu-type opioid receptor,1,1,1,"Compound is art of the combination product ALKS-5461, where samidorphan is combined with buprenorphine ALKS-5461 is being developed as an as antidepressant drug.",
367314,CHEMBL426559,LAROPIPRANT,5172,Prostanoid DP receptor antagonist,ANTAGONIST,12659.0,CHEMBL4427,Prostaglandin D2 receptor,1,1,1,"Laropiprant was in Ph4 in combination with niacin to reduce blood cholesterol but drug was withdrawn due to adverse effects out weighing benefits. Laropiprant itself has no cholesterol lowering effect, but it reduces facial flushes induced by niacin (https://en.wikipedia.org/wiki/Laropiprant). Indication: Rosacea, Seasonal Allergies",
1470,CHEMBL427,MECHLORETHAMINE,9811,DNA inhibitor,INHIBITOR,105574.0,CHEMBL2311221,DNA,1,1,1,Alkylating agent,
2318498,CHEMBL4279047,VORASIDENIB,8918,IDH1/IDH2 inhibitor,INHIBITOR,119376.0,CHEMBL4523659,IDH1/IDH2,1,1,1,,
1616,CHEMBL428,TROVAFLOXACIN,9870,Topoisomerase IV inhibitor,INHIBITOR,105771.0,CHEMBL2363076,Topoisomerase IV,1,1,1,,
1616,CHEMBL428,TROVAFLOXACIN,9967,Bacterial DNA gyrase inhibitor,INHIBITOR,105577.0,CHEMBL2311224,Bacterial DNA gyrase,1,1,1,,
8062,CHEMBL428647,PACLITAXEL,1102,Tubulin inhibitor,INHIBITOR,104766.0,CHEMBL2095182,Tubulin,1,1,1,,
2335035,CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,412,Serotonin transporter inhibitor,INHIBITOR,121.0,CHEMBL228,Sodium-dependent serotonin transporter,1,1,1,,
2335035,CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,908,Norepinephrine transporter inhibitor,INHIBITOR,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
2335036,CHEMBL4297065,SPINOSAD,1581,Nicotinic acetylcholine receptor agonist,AGONIST,106002.0,CHEMBL2364023,Nicotinic acetylcholine receptor,1,1,1,,
2335059,CHEMBL4297088,CHLORHEXIDINE GLUCONATE,1812,Cell membrane inhibitor,INHIBITOR,106010.0,CHEMBL2364031,Cell membrane,1,1,1,Disrupts cell membrane,
2335062,CHEMBL4297091,CODEINE SULFATE,1094,Opioid receptors; mu/kappa/delta agonist,AGONIST,104765.0,CHEMBL2095181,Opioid receptors; mu/kappa/delta,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9888,Penicillin-binding protein 1 inhibitor,INHIBITOR,100045.0,CHEMBL4268,Penicillin-binding protein 1,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9910,Penicillin-binding protein 2 inhibitor,INHIBITOR,19657.0,CHEMBL3825,Penicillin-binding protein 2,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9943,Penicillin-binding protein inhibitor,INHIBITOR,105686.0,CHEMBL2362973,Penicillin-binding protein,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9949,Penicillin-binding protein 4 inhibitor,INHIBITOR,19610.0,CHEMBL2549,Penicillin-binding protein 4,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9956,Penicillin-binding protein 3 inhibitor,INHIBITOR,100046.0,CHEMBL4269,Penicillin-binding protein 3,1,1,1,,
2335072,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,9998,MecA inhibitor,INHIBITOR,102466.0,CHEMBL6187,MecA,1,1,1,,
2335118,CHEMBL4297147,HALOPERIDOL LACTATE,604,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,107.0,CHEMBL224,5-hydroxytryptamine receptor 2A,1,1,1,,
2335118,CHEMBL4297147,HALOPERIDOL LACTATE,2027,D2-like dopamine receptor inverse agonist,INVERSE AGONIST,105671.0,CHEMBL2331075,D2-like dopamine receptor,1,1,1,,
2335136,CHEMBL4297165,CHLOROQUINE HYDROCHLORIDE,1003,Ferriprotoporphyrin IX binding agent,BINDING AGENT,100262.0,CHEMBL613897,Ferriprotoporphyrin IX,1,1,1,prevents crystallisation,
2335156,CHEMBL4297185,DAROLUTAMIDE,5217,Androgen Receptor antagonist,ANTAGONIST,56.0,CHEMBL1871,Androgen receptor,1,1,1,,
2335163,CHEMBL4297192,SIMETHICONE,2139,Antifoaming agent,,,,,1,1,1,Rupture of thick liquid films by surface tension disruption,
2335182,CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,7661,Bacterial penicillin-binding protein inhibitor,INHIBITOR,105683.0,CHEMBL2354204,Bacterial penicillin-binding protein,1,1,1,Antibacterial. Cefiderocol is a siderophore conjugated to a cephalosporin. Cephalosporins bind to penicillin binding proteins disrupting bacterial cell wall biosynthesis. Siderophores (ferric iron binding compound) are taken up into bacterial cells both passively and also through dedicated siderophore import mechanisms. Conjugation of the active compound to a siderophore facilitates uptake.,"Active against Gram-negative bacteria. No relevant activity against Gram-positives and anaerobes. Indicated for Escherichia coli, Klebsiella pneumoniae, Proteus mirabilis, Pseudomonas aeruginosa, and Enterobacter cloacae complex. Also active against (but not necessarily indicated for) certain S. maltophilia, meropenem­resistant Enterobacteriaceae, P. aeruginosa, and A. baumannii isolates. This includes some meropenem, ciprofloxacin, and amikacin-resistant isolates including some isolates with genetically confirmed resistance genes. Also displays in vitro against the following bacteria but the clinical relevance is unknown - Acinetobacter baumannii, Citrobacter freundii complex, Citrobacter koseri, Klebsiella aerogenes, Klebsiella oxytoca, Morganella morganii, Proteus vulgaris, Providencia rettgeri, Serratia marcescens, Stenotrophomonas maltophilia."
2335184,CHEMBL4297213,AFAMELANOTIDE ACETATE,7444,Melanocortin receptor 1 agonist,AGONIST,11869.0,CHEMBL3795,Melanocyte-stimulating hormone receptor,1,1,1,"Structural analog of α-melanocyte stimulating hormone (α-MSH), increases production of eumelanin in the skin.",Binds predominantly to MCR-1.
2335187,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,7451,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR,10938.0,CHEMBL2971,Tyrosine-protein kinase JAK2,1,1,1,"Active against wild-type Jak2 and FLT3 and mutationally activated forms (e.g. JAK2V617F and FLT3ITD).
Mutant Jak2 is implicated in myeloproliferative neoplasms (MPNs). 
In cell models, fedratinib reduced signalling associated with these mutant kinases with the overall effect of decreasing cell proliferation and inducing apoptosis.
In animal models, fedratinib improved survival.","Higher selectivity for JAK2 over family members JAK1, JAK3 and TYK2."
2335187,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,7452,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,12670.0,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,1,1,1,"Active against wild-type Jak2 and FLT3 and mutationally activated forms (e.g. JAK2V617F and FLT3ITD).
Mutant Jak2 is implicated in myeloproliferative neoplasms (MPNs). 
In cell models, fedratinib reduced signalling associated with these mutant kinases with the overall effect of decreasing cell proliferation and inducing apoptosis.
In animal models, fedratinib improved survival.",
2335191,CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,9527,Bcr/Abl fusion protein inhibitor,INHIBITOR,104811.0,CHEMBL2096618,Bcr/Abl fusion protein,1,1,1,,
2335194,CHEMBL4297223,MITAPIVAT SULFATE,9266,Pyruvate kinase isozymes R/L activator,ACTIVATOR,103054.0,CHEMBL1075126,Pyruvate kinase PKLR,1,1,1,,
2335200,CHEMBL4297229,PRABOTULINUMTOXIN A,7384,Synaptosomal nerve-associated protein 25 (SNAP-25) proteolytic enzyme,PROTEOLYTIC ENZYME,106138.0,CHEMBL2364159,Synaptosomal-associated protein 25,1,1,1,"Binds to and is taken up by nerves that use acetylcholine. Once internalised, the catalytic domain of PrabotulinumtoxinA cleaves SNAP-25, a SNARE protein, preventing membrane fusion and release of acetlycholine required for nerve signalling. ",Toxin A is selective for SNAP-25.
2335211,CHEMBL4297240,ONASEMNOGENE ABEPARVOVEC,7469,Survival motor neuron protein exogenous gene,EXOGENOUS GENE,103665.0,CHEMBL1293232,Survival motor neuron protein,1,1,1,Virus vector-based gene therapy that provides a correct copy of the human SMN1 gene.,
2335216,CHEMBL4297245,DONANEMAB,8080,Amyloid-beta A4 protein disrupting agent,DISRUPTING AGENT,10656.0,CHEMBL2487,Amyloid-beta precursor protein,1,1,1,Specifically binds the N-terminal pyroglutamate for of beta-amyloid.,
