drug_internal_id,drug_id,drug_name,protein_internal_id,protein_id,protein_name,pchembl_max,pchembl_avg,best_value,num_measurements,confidence
13048,CHEMBL535,SUNITINIB,12724,CHEMBL2345,Ribosomal protein S6 kinase alpha-3,7.26,6.46,55.0,7,9
13048,CHEMBL535,SUNITINIB,100417,CHEMBL4247,ALK tyrosine kinase receptor,7.26,6.64,54.64,5,9
13048,CHEMBL535,SUNITINIB,101183,CHEMBL5427,Homeodomain-interacting protein kinase 1,7.26,7.26,55.0,1,8
13048,CHEMBL535,SUNITINIB,10277,CHEMBL4708,Serine/threonine-protein kinase 3,7.25,6.84,56.0,4,9
13048,CHEMBL535,SUNITINIB,30035,CHEMBL4202,STE20-like serine/threonine-protein kinase,7.25,6.91,56.0,6,9
13048,CHEMBL535,SUNITINIB,102711,CHEMBL5914,Mitogen-activated protein kinase kinase kinase 2,7.24,6.7,57.0,3,9
13048,CHEMBL535,SUNITINIB,100975,CHEMBL5415,SRSF protein kinase 3,7.23,7.23,59.0,2,8
13048,CHEMBL535,SUNITINIB,10659,CHEMBL2116,5'-AMP-activated protein kinase catalytic subunit alpha-2,7.21,7.09,61.7,4,9
13048,CHEMBL535,SUNITINIB,30011,CHEMBL3983,Dual specificity protein kinase TTK,7.2,6.98,63.0,5,9
13048,CHEMBL535,SUNITINIB,101056,CHEMBL5082,Serine/threonine-protein kinase 24,7.2,7.2,63.0,3,9
13048,CHEMBL535,SUNITINIB,11691,CHEMBL2250,Tyrosine-protein kinase Blk,7.19,7.19,65.0,3,9
13048,CHEMBL535,SUNITINIB,19639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,7.18,6.38,66.0,2,9
13048,CHEMBL535,SUNITINIB,12967,CHEMBL4630,Serine/threonine-protein kinase Chk1,7.11,6.67,77.27,4,9
13048,CHEMBL535,SUNITINIB,12415,CHEMBL4147,Calcium/calmodulin-dependent protein kinase type II subunit alpha,7.1,6.83,80.0,5,9
13048,CHEMBL535,SUNITINIB,10044,CHEMBL3629,Casein kinase II subunit alpha,7.09,6.74,81.0,3,9
13048,CHEMBL535,SUNITINIB,100995,CHEMBL5469,Protein-tyrosine kinase 2-beta,7.09,7.09,82.0,3,9
13048,CHEMBL535,SUNITINIB,101324,CHEMBL5776,Mitogen-activated protein kinase kinase kinase 7,7.03,7.03,93.0,2,8
13048,CHEMBL535,SUNITINIB,107,CHEMBL224,5-hydroxytryptamine receptor 2A,7.02,7.02,95.9,1,8
13048,CHEMBL535,SUNITINIB,10782,CHEMBL3125,Ribosomal protein S6 kinase alpha-4,7.02,6.42,96.0,6,9
13048,CHEMBL535,SUNITINIB,10929,CHEMBL2553,Ribosomal protein S6 kinase alpha-1,7.02,6.57,96.0,6,9
13048,CHEMBL535,SUNITINIB,103453,CHEMBL1163124,Mitogen-activated protein kinase kinase kinase 13,7.02,7.02,95.0,2,8
13048,CHEMBL535,SUNITINIB,11720,CHEMBL2793,Casein kinase I isoform alpha,7.0,6.63,99.0,2,8
13048,CHEMBL535,SUNITINIB,11902,CHEMBL2815,High affinity nerve growth factor receptor,7.0,6.72,100.0,7,9
13048,CHEMBL535,SUNITINIB,104320,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,7.0,7.0,100.0,1,8
13048,CHEMBL535,SUNITINIB,90,CHEMBL219,D(4) dopamine receptor,6.96,6.96,108.5,1,8
13048,CHEMBL535,SUNITINIB,11046,CHEMBL2964,Dual specificity mitogen-activated protein kinase kinase 2,6.96,6.67,110.0,4,9
13048,CHEMBL535,SUNITINIB,11629,CHEMBL2543,Casein kinase I isoform gamma-2,6.96,6.96,110.0,3,9
13048,CHEMBL535,SUNITINIB,30005,CHEMBL3980,Serine/threonine-protein kinase 17B,6.96,6.84,110.0,5,9
13048,CHEMBL535,SUNITINIB,101448,CHEMBL6123,Serine/threonine-protein kinase DCLK3,6.96,6.96,110.0,3,9
13048,CHEMBL535,SUNITINIB,11150,CHEMBL2558,Death-associated protein kinase 1,6.92,6.92,120.0,3,9
13048,CHEMBL535,SUNITINIB,18033,CHEMBL2073,Tyrosine-protein kinase Yes,6.92,6.7,120.0,5,9
13048,CHEMBL535,SUNITINIB,100856,CHEMBL5408,Serine/threonine-protein kinase TBK1,6.92,6.55,120.0,3,9
13048,CHEMBL535,SUNITINIB,11409,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,6.89,6.56,130.0,4,9
13048,CHEMBL535,SUNITINIB,30022,CHEMBL4597,Cyclin-dependent kinase 16,6.89,6.64,130.0,6,9
13048,CHEMBL535,SUNITINIB,11149,CHEMBL2973,Rho-associated protein kinase 2,6.85,6.85,140.0,2,8
13048,CHEMBL535,SUNITINIB,101464,CHEMBL6166,Mitogen-activated protein kinase kinase kinase kinase 4,6.85,6.78,140.0,4,9
13048,CHEMBL535,SUNITINIB,101584,CHEMBL5861,G protein-coupled receptor kinase 4,6.85,6.85,140.0,2,8
13048,CHEMBL535,SUNITINIB,103437,CHEMBL1163108,STE20/SPS1-related proline-alanine-rich protein kinase,6.85,6.85,140.0,2,8
13048,CHEMBL535,SUNITINIB,10434,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,6.82,5.96,152.8,6,9
13048,CHEMBL535,SUNITINIB,10778,CHEMBL3123,Death-associated protein kinase 2,6.82,6.62,150.0,5,9
13048,CHEMBL535,SUNITINIB,101503,CHEMBL5698,NUAK family SNF1-like kinase 2,6.82,6.82,150.0,3,9
13048,CHEMBL535,SUNITINIB,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,6.8,6.8,158.2,1,8
13048,CHEMBL535,SUNITINIB,12780,CHEMBL4070,Casein kinase II subunit alpha',6.8,6.29,160.0,4,9
13048,CHEMBL535,SUNITINIB,103106,CHEMBL1075167,Homeodomain-interacting protein kinase 4,6.8,6.8,160.0,2,8
13048,CHEMBL535,SUNITINIB,10266,CHEMBL3650,Fibroblast growth factor receptor 1,6.77,6.12,170.0,7,9
13048,CHEMBL535,SUNITINIB,35,CHEMBL1981,Insulin receptor,6.75,6.32,180.0,6,9
13048,CHEMBL535,SUNITINIB,100925,CHEMBL5358,eIF-2-alpha kinase GCN2,6.75,6.75,180.0,3,9
13048,CHEMBL535,SUNITINIB,101188,CHEMBL5432,Mitogen-activated protein kinase kinase kinase kinase 3,6.75,6.63,180.0,4,9
13048,CHEMBL535,SUNITINIB,103062,CHEMBL1075133,Rhodopsin kinase GRK7,6.75,6.75,180.0,2,8
13048,CHEMBL535,SUNITINIB,125,CHEMBL229,Alpha-1A adrenergic receptor,6.73,6.38,185.3,3,8
13048,CHEMBL535,SUNITINIB,11785,CHEMBL3234,Tyrosine-protein kinase HCK,6.72,6.12,190.0,5,9
13048,CHEMBL535,SUNITINIB,30003,CHEMBL3788,Serine/threonine-protein kinase PLK4,6.72,6.6,190.0,5,9
13048,CHEMBL535,SUNITINIB,101496,CHEMBL5668,SRSF protein kinase 2,6.72,6.72,190.0,3,9
13048,CHEMBL535,SUNITINIB,12090,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,6.7,6.7,200.0,2,8
13048,CHEMBL535,SUNITINIB,103457,CHEMBL1163128,Microtubule-associated serine/threonine-protein kinase 1,6.7,6.7,200.0,2,8
13048,CHEMBL535,SUNITINIB,103458,CHEMBL1163129,Serine/threonine-protein kinase SBK1,6.7,6.7,200.0,1,8
13048,CHEMBL535,SUNITINIB,101506,CHEMBL5701,Serine/threonine-protein kinase TAO3,6.68,6.68,210.0,2,8
13048,CHEMBL535,SUNITINIB,20171,CHEMBL3935,Aurora kinase C,6.66,6.6,220.0,5,9
13048,CHEMBL535,SUNITINIB,101399,CHEMBL5970,Mitogen-activated protein kinase kinase kinase 3,6.66,6.66,220.0,2,8
13048,CHEMBL535,SUNITINIB,102465,CHEMBL6186,Serine/threonine-protein kinase Sgk3,6.66,6.66,220.0,1,8
13048,CHEMBL535,SUNITINIB,101058,CHEMBL5084,Casein kinase I isoform gamma-3,6.62,6.35,240.0,4,9
13048,CHEMBL535,SUNITINIB,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,6.6,6.36,251.19,4,9
13048,CHEMBL535,SUNITINIB,30004,CHEMBL3938,Serine/threonine-protein kinase 16,6.6,6.54,250.0,5,9
13048,CHEMBL535,SUNITINIB,100789,CHEMBL4375,SRSF protein kinase 1,6.6,6.6,250.0,3,9
13048,CHEMBL535,SUNITINIB,11842,CHEMBL3905,Tyrosine-protein kinase Lyn,6.57,6.35,270.0,6,9
13048,CHEMBL535,SUNITINIB,100127,CHEMBL4454,Tyrosine-protein kinase Fgr,6.57,6.43,270.0,6,9
13048,CHEMBL535,SUNITINIB,101460,CHEMBL6162,Cyclin-dependent kinase 14,6.57,6.57,270.0,3,9
13048,CHEMBL535,SUNITINIB,10885,CHEMBL2595,Serine/threonine-protein kinase D3,6.55,6.36,280.0,4,9
13048,CHEMBL535,SUNITINIB,11926,CHEMBL2742,Fibroblast growth factor receptor 3,6.54,6.24,290.0,7,9
13048,CHEMBL535,SUNITINIB,101033,CHEMBL5607,Rhodopsin kinase GRK1,6.54,6.54,290.0,2,8
13048,CHEMBL535,SUNITINIB,101231,CHEMBL5552,Serine/threonine-protein kinase 25,6.54,6.54,290.0,3,9
13048,CHEMBL535,SUNITINIB,10903,CHEMBL3863,Serine/threonine-protein kinase D1,6.51,6.51,310.0,3,9
13048,CHEMBL535,SUNITINIB,30001,CHEMBL3831,Serine/threonine-protein kinase MARK2,6.51,6.31,310.0,5,9
13048,CHEMBL535,SUNITINIB,101226,CHEMBL5547,Ankyrin repeat and protein kinase domain-containing protein 1,6.51,6.51,310.0,3,9
13048,CHEMBL535,SUNITINIB,12829,CHEMBL3055,Cyclin-dependent kinase 7,6.48,6.34,330.0,4,9
13048,CHEMBL535,SUNITINIB,101179,CHEMBL5404,Serine/threonine-protein kinase tousled-like 2,6.48,6.38,330.0,5,9
13048,CHEMBL535,SUNITINIB,101613,CHEMBL5941,Serine/threonine-protein kinase 26,6.47,6.26,340.0,4,9
13048,CHEMBL535,SUNITINIB,100854,CHEMBL4578,Maternal embryonic leucine zipper kinase,6.46,6.31,350.0,4,9
13048,CHEMBL535,SUNITINIB,12694,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,6.44,6.06,360.0,5,9
13048,CHEMBL535,SUNITINIB,100990,CHEMBL5464,Receptor-interacting serine/threonine-protein kinase 1,6.43,6.43,370.0,4,9
13048,CHEMBL535,SUNITINIB,101281,CHEMBL5683,Serine/threonine-protein kinase DCLK1,6.43,6.43,370.0,3,9
13048,CHEMBL535,SUNITINIB,10781,CHEMBL2185,Aurora kinase B,6.42,6.21,380.0,6,9
13048,CHEMBL535,SUNITINIB,100415,CHEMBL4900,Serine/threonine-protein kinase D2,6.42,6.3,380.0,4,9
13048,CHEMBL535,SUNITINIB,104313,CHEMBL1908382,Serine/threonine-protein kinase PRP4 homolog,6.41,6.41,390.0,2,8
13048,CHEMBL535,SUNITINIB,10938,CHEMBL2971,Tyrosine-protein kinase JAK2,6.39,6.3,410.0,4,9
13048,CHEMBL535,SUNITINIB,100140,CHEMBL5600,MAP/microtubule affinity-regulating kinase 3,6.39,6.19,410.0,5,9
13048,CHEMBL535,SUNITINIB,103095,CHEMBL1075155,Serine/threonine-protein kinase 38,6.39,6.39,410.0,2,8
13048,CHEMBL535,SUNITINIB,11622,CHEMBL2801,Calcium/calmodulin-dependent protein kinase type II subunit delta,6.38,6.28,420.0,4,9
13048,CHEMBL535,SUNITINIB,30029,CHEMBL5256,Calcium/calmodulin-dependent protein kinase kinase 1,6.38,6.3,420.0,4,9
13048,CHEMBL535,SUNITINIB,101211,CHEMBL5483,Insulin receptor-related protein,6.37,6.37,430.0,3,9
13048,CHEMBL535,SUNITINIB,117538,CHEMBL4105933,Uncharacterized protein FLJ45252,6.37,6.37,431.0,1,9
13048,CHEMBL535,SUNITINIB,11242,CHEMBL2695,Focal adhesion kinase 1,6.36,6.22,440.0,6,9
13048,CHEMBL535,SUNITINIB,30002,CHEMBL3829,Calcium/calmodulin-dependent protein kinase type II subunit gamma,6.36,6.16,440.0,7,9
13048,CHEMBL535,SUNITINIB,30031,CHEMBL5258,Calcium/calmodulin-dependent protein kinase type 1G,6.36,6.24,440.0,3,9
13048,CHEMBL535,SUNITINIB,10811,CHEMBL3231,Rho-associated protein kinase 1,6.34,6.34,460.0,2,8
13048,CHEMBL535,SUNITINIB,101602,CHEMBL5907,Serine/threonine-protein kinase LATS2,6.34,6.34,460.0,3,9
13048,CHEMBL535,SUNITINIB,103455,CHEMBL1163126,Serine/threonine-protein kinase ICK,6.33,6.33,470.0,2,8
13048,CHEMBL535,SUNITINIB,30020,CHEMBL5072,Ephrin type-B receptor 1,6.32,6.2,480.0,5,9
13048,CHEMBL535,SUNITINIB,101282,CHEMBL5684,"Muscle, skeletal receptor tyrosine-protein kinase",6.31,6.31,490.0,3,9
13048,CHEMBL535,SUNITINIB,30017,CHEMBL3835,Serine/threonine-protein kinase Nek2,6.3,6.03,500.0,5,9
13048,CHEMBL535,SUNITINIB,30040,CHEMBL4311,Serine/threonine-protein kinase PAK 6,6.3,5.79,500.0,4,9
13048,CHEMBL535,SUNITINIB,30044,CHEMBL4524,Serine/threonine-protein kinase PAK 5,6.3,6.22,500.0,4,9
13048,CHEMBL535,SUNITINIB,100080,CHEMBL4482,Serine/threonine-protein kinase PAK 4,6.3,5.95,500.0,6,9
13048,CHEMBL535,SUNITINIB,104245,CHEMBL1795165,Hormonally up-regulated neu tumor-associated kinase,6.3,6.3,500.0,2,8
13048,CHEMBL535,SUNITINIB,121,CHEMBL228,Sodium-dependent serotonin transporter,6.29,6.29,510.0,1,8
13048,CHEMBL535,SUNITINIB,30028,CHEMBL5073,Calcium/calmodulin-dependent protein kinase type 1D,6.29,6.21,510.0,4,9
13048,CHEMBL535,SUNITINIB,10264,CHEMBL4142,Fibroblast growth factor receptor 2,6.28,6.26,530.0,5,9
13048,CHEMBL535,SUNITINIB,10751,CHEMBL3476,Inhibitor of nuclear factor kappa-B kinase subunit alpha,6.28,6.28,520.0,2,8
13048,CHEMBL535,SUNITINIB,11755,CHEMBL1841,Tyrosine-protein kinase Fyn,6.28,6.28,520.0,3,9
13048,CHEMBL535,SUNITINIB,30012,CHEMBL4223,Tyrosine-protein kinase FRK,6.28,6.28,530.0,3,9
13048,CHEMBL535,SUNITINIB,103433,CHEMBL1163104,Serine/threonine-protein kinase OSR1,6.28,6.28,530.0,2,8
13048,CHEMBL535,SUNITINIB,101222,CHEMBL5520,Casein kinase I isoform alpha-like,6.26,6.26,550.0,2,9
13048,CHEMBL535,SUNITINIB,100993,CHEMBL5467,Bone morphogenetic protein receptor type-2,6.24,6.11,570.0,5,9
13048,CHEMBL535,SUNITINIB,101504,CHEMBL5699,Serine/threonine-protein kinase SIK2,6.24,6.24,580.0,3,9
13048,CHEMBL535,SUNITINIB,100413,CHEMBL4898,BDNF/NT-3 growth factors receptor,6.23,6.23,590.0,3,9
13048,CHEMBL535,SUNITINIB,103430,CHEMBL1163101,Serine/threonine-protein kinase/endoribonuclease IRE1,6.22,6.22,600.0,2,8
13048,CHEMBL535,SUNITINIB,12915,CHEMBL3529,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,6.21,6.1,620.0,4,9
13048,CHEMBL535,SUNITINIB,101465,CHEMBL6167,Serine/threonine-protein kinase LATS1,6.2,6.18,630.0,4,9
13048,CHEMBL535,SUNITINIB,104315,CHEMBL1908384,SNF-related serine/threonine-protein kinase,6.19,6.19,640.0,1,8
13048,CHEMBL535,SUNITINIB,100790,CHEMBL4376,Dual specificity tyrosine-phosphorylation-regulated kinase 2,6.17,6.17,680.0,2,8
13048,CHEMBL535,SUNITINIB,100951,CHEMBL5334,Non-receptor tyrosine-protein kinase TNK1,6.17,6.17,680.0,3,9
13048,CHEMBL535,SUNITINIB,101333,CHEMBL5785,"Interferon-induced, double-stranded RNA-activated protein kinase",6.17,6.17,670.0,3,9
13048,CHEMBL535,SUNITINIB,11047,CHEMBL2897,Dual specificity mitogen-activated protein kinase kinase 4,6.16,6.16,700.0,1,8
13048,CHEMBL535,SUNITINIB,11637,CHEMBL3384,Serine/threonine-protein kinase N1,6.15,6.15,710.0,3,9
13048,CHEMBL535,SUNITINIB,30027,CHEMBL4602,Ephrin type-A receptor 7,6.15,5.83,710.0,5,9
13048,CHEMBL535,SUNITINIB,100969,CHEMBL5388,Serine/threonine-protein kinase tousled-like 1,6.13,6.13,740.0,4,9
13048,CHEMBL535,SUNITINIB,102420,CHEMBL5678,G protein-coupled receptor kinase 5,6.08,6.08,830.0,1,9
13048,CHEMBL535,SUNITINIB,100824,CHEMBL3542,Serine/threonine-protein kinase NIM1,6.07,6.07,850.0,2,8
13048,CHEMBL535,SUNITINIB,102676,CHEMBL5836,Ephrin type-B receptor 6,6.07,6.04,850.0,2,8
13048,CHEMBL535,SUNITINIB,10280,CHEMBL264,Histamine H3 receptor,6.06,6.06,880.0,1,8
13048,CHEMBL535,SUNITINIB,10971,CHEMBL2494,Calcium/calmodulin-dependent protein kinase type IV,6.05,5.92,890.0,4,9
13048,CHEMBL535,SUNITINIB,101131,CHEMBL5261,Serine/threonine-protein kinase TAO1,6.05,6.05,890.0,2,8
13048,CHEMBL535,SUNITINIB,10262,CHEMBL2426,Casein kinase I isoform gamma-1,6.03,6.03,930.0,3,9
13048,CHEMBL535,SUNITINIB,101055,CHEMBL5081,Interleukin-1 receptor-associated kinase 3,6.03,6.03,940.0,3,9
13048,CHEMBL535,SUNITINIB,30046,CHEMBL4526,Ephrin type-A receptor 6,6.02,5.94,960.0,4,9
13048,CHEMBL535,SUNITINIB,100069,CHEMBL5455,Tyrosine-protein kinase Fes/Fps,6.02,6.02,960.0,3,9
13048,CHEMBL535,SUNITINIB,10970,CHEMBL2493,Calcium/calmodulin-dependent protein kinase type 1,6.01,5.93,970.0,4,9
13048,CHEMBL535,SUNITINIB,30048,CHEMBL4851,Serine/threonine-protein kinase 38-like,6.01,5.96,970.0,4,9
13048,CHEMBL535,SUNITINIB,11209,CHEMBL4014,Tyrosine-protein kinase ABL2,6.0,5.98,1000.0,4,9
13048,CHEMBL535,SUNITINIB,12828,CHEMBL4442,Cyclin-dependent kinase 3,5.99,5.99,1024.0,1,9
13048,CHEMBL535,SUNITINIB,30007,CHEMBL3982,Tyrosine-protein kinase Fer,5.96,5.89,1100.0,5,9
13048,CHEMBL535,SUNITINIB,100098,CHEMBL5491,Wee1-like protein kinase,5.96,5.96,1100.0,3,9
13048,CHEMBL535,SUNITINIB,100850,CHEMBL4574,Serine/threonine-protein kinase BRSK2,5.96,5.96,1100.0,3,9
13048,CHEMBL535,SUNITINIB,101309,CHEMBL5728,Cyclin-dependent kinase-like 2,5.96,5.96,1100.0,2,8
13048,CHEMBL535,SUNITINIB,72,CHEMBL217,D(2) dopamine receptor,5.94,5.94,1148.9,1,8
13048,CHEMBL535,SUNITINIB,10341,CHEMBL2393,5'-AMP-activated protein kinase subunit gamma-1,5.94,5.94,1140.0,1,9
13048,CHEMBL535,SUNITINIB,10849,CHEMBL2148,Tyrosine-protein kinase JAK3,5.92,5.92,1200.0,3,9
13048,CHEMBL535,SUNITINIB,11451,CHEMBL3717,Hepatocyte growth factor receptor,5.92,5.85,1200.0,3,9
13048,CHEMBL535,SUNITINIB,30019,CHEMBL3987,Ephrin type-A receptor 5,5.92,5.92,1200.0,1,8
13048,CHEMBL535,SUNITINIB,101553,CHEMBL5790,Cyclin-dependent kinase 17,5.92,5.83,1200.0,4,9
13048,CHEMBL535,SUNITINIB,101612,CHEMBL5940,Serine/threonine-protein kinase MARK1,5.92,5.92,1200.0,3,9
13048,CHEMBL535,SUNITINIB,117348,CHEMBL4105743,General transcription and DNA repair factor IIH helicase subunit XPD,5.91,5.91,1225.0,1,9
13048,CHEMBL535,SUNITINIB,10842,CHEMBL3032,Serine/threonine-protein kinase N2,5.89,5.89,1300.0,3,9
13048,CHEMBL535,SUNITINIB,11870,CHEMBL2708,Mitogen-activated protein kinase kinase kinase 11,5.89,5.79,1300.0,4,9
13048,CHEMBL535,SUNITINIB,101270,CHEMBL5651,Serine/threonine-protein kinase 35,5.89,5.89,1300.0,2,8
13048,CHEMBL535,SUNITINIB,103456,CHEMBL1163127,Mitogen-activated protein kinase kinase kinase 15,5.89,5.89,1300.0,2,8
13048,CHEMBL535,SUNITINIB,104317,CHEMBL1908386,Dual serine/threonine and tyrosine protein kinase,5.89,5.89,1300.0,1,8
13048,CHEMBL535,SUNITINIB,10396,CHEMBL4121,Calcium/calmodulin-dependent protein kinase type II subunit beta,5.85,5.76,1400.0,4,9
13048,CHEMBL535,SUNITINIB,30032,CHEMBL5284,Calcium/calmodulin-dependent protein kinase kinase 2,5.82,5.82,1500.0,3,9
13048,CHEMBL535,SUNITINIB,219,CHEMBL245,Muscarinic acetylcholine receptor M3,5.79,5.79,1612.4,1,8
13048,CHEMBL535,SUNITINIB,102447,CHEMBL6144,G protein-coupled receptor kinase 6,5.79,5.79,1615.0,1,9
13048,CHEMBL535,SUNITINIB,36,CHEMBL208,Progesterone receptor,5.77,5.77,1700.0,1,8
13048,CHEMBL535,SUNITINIB,136,CHEMBL236,Delta-type opioid receptor,5.77,5.77,1700.0,1,8
13048,CHEMBL535,SUNITINIB,10478,CHEMBL2109,Dual specificity mitogen-activated protein kinase kinase 3,5.77,5.77,1700.0,1,8
13048,CHEMBL535,SUNITINIB,20014,CHEMBL4722,Aurora kinase A,5.77,5.76,1700.0,4,9
13048,CHEMBL535,SUNITINIB,100914,CHEMBL5316,Cyclin-dependent kinase 18,5.77,5.77,1700.0,3,9
13048,CHEMBL535,SUNITINIB,100,CHEMBL222,Sodium-dependent noradrenaline transporter,5.76,5.76,1755.0,1,8
13048,CHEMBL535,SUNITINIB,10662,CHEMBL2453,5'-AMP-activated protein kinase subunit gamma-2,5.76,5.76,1734.0,1,9
13048,CHEMBL535,SUNITINIB,218,CHEMBL1916,Alpha-2C adrenergic receptor,5.75,5.75,1766.3,1,8
13048,CHEMBL535,SUNITINIB,101484,CHEMBL5627,Leukocyte tyrosine kinase receptor,5.75,5.75,1800.0,3,9
13048,CHEMBL535,SUNITINIB,101073,CHEMBL5116,Uncharacterized serine/threonine-protein kinase SBK3,5.72,5.72,1900.0,2,8
13048,CHEMBL535,SUNITINIB,130,CHEMBL234,D(3) dopamine receptor,5.71,5.71,1936.5,1,8
13048,CHEMBL535,SUNITINIB,12946,CHEMBL331,Cyclin-dependent kinase 4,5.7,5.7,2000.0,1,8
13048,CHEMBL535,SUNITINIB,100917,CHEMBL5319,Epithelial discoidin domain-containing receptor 1,5.7,5.7,2000.0,4,9
13048,CHEMBL535,SUNITINIB,61,CHEMBL216,Muscarinic acetylcholine receptor M1,5.69,5.69,2049.4,1,8
13048,CHEMBL535,SUNITINIB,11925,CHEMBL3973,Fibroblast growth factor receptor 4,5.68,5.68,2100.0,1,8
13048,CHEMBL535,SUNITINIB,30009,CHEMBL4954,Ephrin type-A receptor 3,5.68,5.68,2100.0,3,9
13048,CHEMBL535,SUNITINIB,100097,CHEMBL5251,Tyrosine-protein kinase BTK,5.68,5.68,2100.0,1,8
13048,CHEMBL535,SUNITINIB,101434,CHEMBL6083,Receptor-interacting serine/threonine-protein kinase 4,5.68,5.68,2100.0,2,8
13048,CHEMBL535,SUNITINIB,30023,CHEMBL4599,Activated CDC42 kinase 1,5.66,5.66,2200.0,1,9
13048,CHEMBL535,SUNITINIB,100129,CHEMBL5147,Ephrin type-B receptor 4,5.66,5.58,2200.0,2,9
13048,CHEMBL535,SUNITINIB,108,CHEMBL225,5-hydroxytryptamine receptor 2C,5.65,5.65,2245.0,1,8
13048,CHEMBL535,SUNITINIB,101014,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,5.64,5.64,2300.0,3,9
13048,CHEMBL535,SUNITINIB,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,5.62,5.62,2391.6,1,8
13048,CHEMBL535,SUNITINIB,10939,CHEMBL4924,Ribosomal protein S6 kinase alpha-6,5.62,5.62,2400.0,3,9
13048,CHEMBL535,SUNITINIB,11407,CHEMBL4179,Mitogen-activated protein kinase 9,5.62,5.62,2400.0,1,8
13048,CHEMBL535,SUNITINIB,100855,CHEMBL5407,Serine/threonine-protein kinase pim-3,5.62,5.62,2400.0,3,9
13048,CHEMBL535,SUNITINIB,101204,CHEMBL5476,Bone morphogenetic protein receptor type-1B,5.62,5.62,2400.0,1,8
13048,CHEMBL535,SUNITINIB,10034,CHEMBL3157,B2 bradykinin receptor,5.6,5.6,2500.0,1,8
13048,CHEMBL535,SUNITINIB,234,CHEMBL1957,Insulin-like growth factor 1 receptor,5.58,5.58,2600.0,3,9
13048,CHEMBL535,SUNITINIB,10695,CHEMBL2431,RAC-beta serine/threonine-protein kinase,5.57,5.57,2700.0,3,9
13048,CHEMBL535,SUNITINIB,101221,CHEMBL5519,Serine/threonine-protein kinase DCLK2,5.57,5.57,2700.0,3,9
13048,CHEMBL535,SUNITINIB,101079,CHEMBL5122,Discoidin domain-containing receptor 2,5.54,5.54,2900.0,1,8
13048,CHEMBL535,SUNITINIB,100974,CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,5.52,5.52,3000.0,1,9
13048,CHEMBL535,SUNITINIB,101225,CHEMBL5546,Myosin-IIIa,5.51,5.51,3100.0,1,8
13048,CHEMBL535,SUNITINIB,101433,CHEMBL6082,Serine/threonine-protein kinase SIK1,5.5,5.5,3200.0,3,9
13329,CHEMBL537,HYDROQUINONE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.55,8.55,2.8,2,9
13329,CHEMBL537,HYDROQUINONE,15,CHEMBL205,Carbonic anhydrase 2,7.05,7.05,90.0,2,9
13329,CHEMBL537,HYDROQUINONE,100782,CHEMBL4159,3-hydroxyacyl-CoA dehydrogenase type-2,6.4,6.07,398.1,3,9
13329,CHEMBL537,HYDROQUINONE,17045,CHEMBL340,Cytochrome P450 3A4,6.0,6.0,1000.0,2,9
13329,CHEMBL537,HYDROQUINONE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,5.7,5.7,1995.3,2,9
13329,CHEMBL537,HYDROQUINONE,103668,CHEMBL1293235,Prelamin-A/C,5.55,5.55,2818.4,1,9
13342,CHEMBL539,ACETIC ACID,10140,CHEMBL258,Tyrosine-protein kinase Lck,6.19,6.04,640.0,2,8
13342,CHEMBL539,ACETIC ACID,11755,CHEMBL1841,Tyrosine-protein kinase Fyn,6.05,6.05,900.0,1,8
298316,CHEMBL539423,SPARSENTAN,115,CHEMBL227,Type-1 angiotensin II receptor,9.1,9.1,0.8,2,9
298316,CHEMBL539423,SPARSENTAN,249,CHEMBL252,Endothelin-1 receptor,8.03,8.03,9.3,2,9
561520,CHEMBL539697,DABIGATRAN ETEXILATE,11,CHEMBL204,Prothrombin,8.58,8.5,2.61,3,9
561520,CHEMBL539697,DABIGATRAN ETEXILATE,11480,CHEMBL1980,Sodium channel protein type 5 subunit alpha,5.52,5.52,3000.0,1,8
3859,CHEMBL54,HALOPERIDOL,130,CHEMBL234,D(3) dopamine receptor,10.22,8.26,0.06,65,9
3859,CHEMBL54,HALOPERIDOL,72,CHEMBL217,D(2) dopamine receptor,9.92,8.74,0.12,114,9
3859,CHEMBL54,HALOPERIDOL,11272,CHEMBL287,Sigma non-opioid intracellular receptor 1,9.7,8.44,0.2,67,9
3859,CHEMBL54,HALOPERIDOL,90,CHEMBL219,D(4) dopamine receptor,9.13,8.25,0.74,52,9
3859,CHEMBL54,HALOPERIDOL,88,CHEMBL2056,D(1A) dopamine receptor,8.21,7.15,6.166,15,9
